@relation Untagged_new_PUL-weka.filters.unsupervised.attribute.Remove-R1

@attribute character_count numeric
@attribute word_count numeric
@attribute sentence_count numeric
@attribute word_length numeric
@attribute sentence_length numeric
@attribute paragraph_count numeric
@attribute paragraph_length numeric
@attribute longest_word_length numeric
@attribute longest_sentence_length numeric
@attribute shortest_sentence_length numeric
@attribute long_sentence_rate numeric
@attribute short_sentence_rate numeric
@attribute section_count numeric
@attribute subsection_count numeric
@attribute heading_count numeric
@attribute section_nesting numeric
@attribute subsection_nesting numeric
@attribute lead_length numeric
@attribute lead_rate numeric
@attribute link_count numeric
@attribute image_count numeric
@attribute table_count numeric
@attribute reference_unique numeric
@attribute reference_count numeric
@attribute image_rate numeric
@attribute link_rate numeric
@attribute reference_section_rate numeric
@attribute reference_word_rate numeric
@attribute reference_ratio numeric
@attribute maxSubSectionLength numeric
@attribute minSubSectionLength numeric
@attribute totalWordsInSubsections numeric
@attribute AverageWordsInSubSections numeric
@attribute Sub_SubSectionCount numeric
@attribute maxSub_SubSectionLength numeric
@attribute minSub_SubSectionLength numeric
@attribute totalWordsInSub_Subsections numeric
@attribute AverageWordsInSub_SubSections numeric
@attribute Templates_count numeric
@attribute referenceSectionsCount numeric
@attribute mandatorySectionsCount numeric
@attribute related_page_count numeric
@attribute class_label {Refimprove,untagged}

@data
979,189,8,5.17989,23.625,4,2,13,202,72,1,0,5,0,5,0,0,137,72.486772,27,0,0,2,2,0,14.285714,0.4,0.010582,0.028011,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
994,188,9,5.28723,20.8889,4,2.25,15,201,72,1,0,1,0,1,0,0,182,96.808511,17,1,0,0,0,1,9.042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
2089,380,18,5.49737,21.1111,10,1.8,18,325,6,0.944444,0.055556,4,3,7,0.75,0,67,17.631579,86,3,0,1,1,0.75,22.631579,0.142857,0.002632,0.006966,110,66,257,85.6667,0,0,0,0,0,6,0,0,0,untagged
3084,637,24,4.84144,26.5417,12,2,50,274,11,0.875,0.083333,6,0,6,0,0,63,9.89011,26,3,0,0,0,0.5,4.081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,untagged
2024,369,13,5.48509,28.3846,5,2.6,18,458,0,0.769231,0.230769,5,0,5,0,0,111,30.081301,37,1,0,4,4,0.2,10.0271,0.8,0.01084,0.028694,0,0,0,0,0,0,0,0,0,5,2,4,2,untagged
1056,216,9,4.88889,24,7,1.28571,12,211,17,0.888889,0,5,0,5,0,0,26,12.037037,38,0,3,2,2,0,17.592593,0.4,0.009259,0.02451,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
2433,477,21,5.10063,22.7143,6,3.5,16,328,1,0.904762,0.095238,4,0,4,0,0,72,15.09434,31,1,0,4,8,0.25,6.498952,2,0.016771,0.044395,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
1871,372,12,5.02957,31,5,2.4,14,237,49,1,0,6,0,6,0,0,59,15.860215,58,0,0,12,12,0,15.591398,2,0.032258,0.085389,0,0,0,0,0,0,0,0,0,7,1,2,1,untagged
2456,526,18,4.6692,29.2222,10,1.8,16,318,29,0.944444,0,3,0,3,0,0,112,21.292776,47,2,0,7,8,0.666667,8.935361,2.666667,0.015209,0.040259,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
1958,409,16,4.78729,25.5625,8,2,13,293,23,0.9375,0,3,0,3,0,0,331,80.929095,54,2,0,1,2,0.666667,13.202934,0.666667,0.00489,0.012944,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
1633,331,14,4.93353,23.6429,4,3.5,13,191,64,1,0,2,0,2,0,0,54,16.314199,8,0,0,0,0,0,2.416918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
5376,1102,44,4.8784,25.0455,30,1.46667,19,653,6,0.886364,0.068182,12,10,24,0.833333,0.2,77,6.987296,192,3,3,4,4,0.25,17.422868,0.166667,0.00363,0.009608,267,0,569,56.9,2,159,30,189,94.5,16,1,2,1,untagged
10534,2039,104,5.16626,19.6058,28,3.71429,15,294,1,0.817308,0.125,6,0,11,0,0,101,4.953409,83,1,1,0,0,0.166667,4.070623,0,0,0,0,0,0,0,5,251,132,938,187.6,1,0,1,1,untagged
16895,3212,45,5.25996,71.3778,21,2.14286,16,51,0,0.244444,0.711111,0,0,0,0,0,38,1.183064,688,0,0,0,0,0,21.419676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
4414,824,56,5.3568,14.7143,32,1.75,21,516,7,0.625,0.107143,7,1,8,0.142857,0,90,10.92233,53,0,0,6,6,0,6.432039,0.75,0.007282,0.019275,176,176,176,176,0,0,0,0,0,9,1,2,1,untagged
1616,313,20,5.16294,15.65,6,3.33333,15,209,8,0.85,0.05,3,0,3,0,0,56,17.891374,25,1,0,3,3,0.333333,7.98722,1,0.009585,0.025371,0,0,0,0,0,0,0,0,0,2,1,1,0,untagged
4465,827,47,5.39903,17.5957,21,2.2381,113,308,0,0.744681,0.234043,5,0,5,0,0,144,17.412334,32,3,0,10,12,0.6,3.869407,2.4,0.01451,0.03841,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
1290,284,15,4.54225,18.9333,8,1.875,14,151,28,0.933333,0,5,0,5,0,0,21,7.394366,19,1,0,7,7,0.2,6.690141,1.4,0.024648,0.065244,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
975,194,11,5.02577,17.6364,3,3.66667,13,258,5,0.727273,0.181818,1,0,1,0,0,185,95.360825,13,0,0,0,0,0,6.701031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,untagged
904,167,5,5.41317,33.4,5,1,15,265,100,1,0,4,0,4,0,0,53,31.736527,21,1,0,2,2,0.25,12.57485,0.5,0.011976,0.031701,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
4739,978,41,4.8456,23.8537,14,2.92857,19,238,32,1,0,6,6,12,1,0,50,5.112474,72,0,1,14,14,0,7.361963,1.166667,0.014315,0.037892,398,29,883,147.167,0,0,0,0,0,6,0,0,0,untagged
892,161,7,5.54037,23,5,1.4,16,207,60,1,0,3,0,3,0,0,47,29.192547,11,0,0,0,0,0,6.832298,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
868,160,33,5.425,4.84848,8,4.125,18,117,1,0.272727,0.606061,7,0,7,0,0,84,52.5,38,0,0,4,4,0,23.75,0.571429,0.025,0.066176,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
5833,1101,55,5.29791,20.0182,21,2.61905,20,366,5,0.690909,0.2,7,2,9,0.285714,0,135,12.26158,36,0,0,1,1,0,3.269755,0.111111,0.000908,0.002404,118,80,198,99,0,0,0,0,0,3,2,4,2,untagged
1329,254,16,5.23228,15.875,7,2.28571,15,277,1,0.875,0.0625,5,2,7,0.4,0,57,22.440945,34,1,0,1,1,0.2,13.385827,0.142857,0.003937,0.010421,41,17,58,29,0,0,0,0,0,2,1,2,1,untagged
3205,649,30,4.93837,21.6333,14,2.14286,15,282,12,0.833333,0.033333,7,0,7,0,0,40,6.163328,96,0,0,1,6,0,14.791988,0.857143,0.009245,0.024472,0,0,0,0,0,0,0,0,0,14,2,3,1,untagged
1324,264,7,5.01515,37.7143,7,1,13,431,82,1,0,1,0,1,0,0,239,90.530303,64,0,0,0,0,0,24.242424,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
1221,222,14,5.5,15.8571,6,2.33333,14,225,1,0.5,0.357143,4,0,4,0,0,40,18.018018,47,0,0,9,9,0,21.171171,2.25,0.040541,0.107313,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
5093,1005,37,5.06766,27.1622,12,3.08333,16,339,1,0.891892,0.054054,5,2,7,0.4,0,101,10.049751,105,0,0,20,28,0,10.447761,4,0.027861,0.073749,242,208,450,225,0,0,0,0,0,7,1,2,1,untagged
3378,670,43,5.04179,15.5814,14,3.07143,17,244,3,0.744186,0.186047,2,0,2,0,0,43,6.41791,58,0,0,0,0,0,8.656716,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
4204,865,43,4.86012,20.1163,23,1.86957,16,312,0,0.534884,0.255814,7,3,13,0.428571,1,42,4.855491,191,0,0,2,2,0,22.080925,0.153846,0.002312,0.00612,188,25,267,89,3,50,0,73,24.3333,10,1,2,1,untagged
929,159,39,5.84277,4.07692,8,4.875,14,104,1,0.307692,0.487179,5,0,5,0,0,17,10.691824,36,0,0,1,1,0,22.641509,0.2,0.006289,0.016648,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
3040,661,29,4.59909,22.7931,13,2.23077,18,288,31,1,0,0,0,0,0,0,0,0,16,6,0,0,0,0,2.420575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
997,165,40,6.04242,4.125,9,4.44444,14,109,1,0.35,0.475,5,0,5,0,0,17,10.30303,36,0,0,1,1,0,21.818182,0.2,0.006061,0.016043,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
10422,1954,48,5.33367,40.7083,21,2.28571,22,677,0,0.875,0.125,9,13,22,1.44444,0,185,9.467758,46,2,0,4,4,0.222222,2.354145,0.181818,0.002047,0.005419,366,0,543,41.7692,0,0,0,0,0,3,1,2,1,untagged
1929,347,17,5.55908,20.4118,12,1.41667,14,455,15,0.705882,0.058824,6,3,9,0.5,0,86,24.783862,35,2,0,6,6,0.333333,10.086455,0.666667,0.017291,0.04577,150,6,185,61.6667,0,0,0,0,0,4,1,3,2,untagged
7665,1577,58,4.86049,27.1897,27,2.14815,15,404,27,0.965517,0,7,10,17,1.42857,0,222,14.077362,31,2,1,12,13,0.285714,1.965758,0.764706,0.008244,0.021821,119,40,728,72.8,0,0,0,0,0,5,1,3,2,untagged
7756,1510,66,5.13642,22.8788,21,3.14286,18,310,2,0.878788,0.015152,6,6,12,1,0,74,4.900662,91,11,0,7,8,1.833333,6.02649,0.666667,0.005298,0.014024,228,40,671,111.833,0,0,0,0,0,5,2,3,1,untagged
4204,654,74,6.42813,8.83784,55,1.34545,16,269,1,0.5,0.148649,6,2,8,0.333333,0,20,3.058104,108,0,0,12,32,0,16.513761,4,0.04893,0.12952,0,0,0,0,0,0,0,0,0,10,1,2,1,untagged
1921,370,14,5.19189,26.4286,9,1.55556,14,244,48,1,0,1,0,1,0,0,358,96.756757,18,0,0,0,0,0,4.864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
1567,296,29,5.29392,10.2069,6,4.83333,16,129,1,0.551724,0.275862,6,2,8,0.333333,0,56,18.918919,56,4,0,0,0,0.666667,18.918919,0,0,0,32,8,40,20,0,0,0,0,0,8,1,2,1,untagged
4630,925,35,5.00541,26.4286,23,1.52174,16,268,43,1,0,9,0,9,0,0,50,5.405405,35,0,0,0,0,0,3.783784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
4115,725,32,5.67586,22.6562,21,1.52381,69,334,7,0.78125,0.1875,7,0,7,0,0,162,22.344828,20,2,0,7,7,0.285714,2.758621,1,0.009655,0.025558,0,0,0,0,0,0,0,0,0,3,1,3,2,untagged
1616,305,14,5.29836,21.7857,4,3.5,18,267,2,0.857143,0.071429,5,0,5,0,0,22,7.213115,24,0,0,4,4,0,7.868852,0.8,0.013115,0.034716,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
1387,256,8,5.41797,32,4,2,16,370,71,1,0,5,0,5,0,0,64,25,41,0,3,3,7,0,16.015625,1.4,0.027344,0.072381,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
4084,710,37,5.75211,19.1892,33,1.12121,17,201,15,0.702703,0.027027,8,12,21,1.5,0.083333,157,22.112676,268,1,2,1,1,0.125,37.746479,0.047619,0.001408,0.003728,71,0,237,19.75,1,36,36,36,36,20,1,2,1,untagged
861,176,18,4.89205,9.77778,3,6,15,154,4,0.777778,0.166667,4,0,4,0,0,44,25,37,0,0,1,1,0,21.022727,0.25,0.005682,0.01504,0,0,0,0,0,0,0,0,0,8,1,2,1,untagged
1259,236,6,5.33475,39.3333,4,1.5,15,202,61,1,0,3,0,3,0,0,113,47.881356,25,0,0,0,0,0,10.59322,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,untagged
1273,219,69,5.81279,3.17391,11,6.27273,16,105,1,0.246377,0.608696,5,0,5,0,0,19,8.675799,47,0,0,1,1,0,21.461187,0.2,0.004566,0.012087,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
1479,304,12,4.86513,25.3333,6,2,13,169,60,1,0,5,0,5,0,0,57,18.75,108,7,1,2,2,1.4,35.526316,0.4,0.006579,0.017415,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
1268,240,15,5.28333,16,5,3,16,247,1,0.8,0.2,3,0,3,0,0,181,75.416667,33,1,0,0,0,0.333333,13.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,untagged
16807,3156,2,5.32541,1578,2,1,21,14,14,0,1,0,0,0,0,0,474,15.019011,697,0,0,0,0,0,22.084918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1076,196,3,5.4898,65.3333,2,1.5,15,126,24,0.666667,0,4,4,8,1,0,43,21.938776,54,2,1,1,1,0.5,27.55102,0.125,0.005102,0.013505,60,13,139,34.75,0,0,0,0,0,10,1,2,1,untagged
1270,233,9,5.45064,25.8889,2,4.5,17,129,3,0.555556,0.222222,7,1,8,0.142857,0,42,18.025751,72,5,0,6,7,0.714286,30.901288,0.875,0.030043,0.079525,15,15,15,15,0,0,0,0,0,3,1,3,2,untagged
1142,200,18,5.71,11.1111,10,1.8,13,163,1,0.722222,0.111111,7,1,8,0.142857,0,19,9.5,35,0,0,6,7,0,17.5,0.875,0.035,0.092647,20,20,20,20,0,0,0,0,0,8,1,2,1,untagged
2129,418,13,5.0933,32.1538,5,2.6,22,304,94,1,0,4,0,4,0,0,31,7.416268,47,0,0,0,0,0,11.244019,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,untagged
998,192,10,5.19792,19.2,7,1.42857,16,172,41,1,0,5,0,5,0,0,32,16.666667,15,0,0,0,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,untagged
2076,430,26,4.82791,16.5385,9,2.88889,16,396,1,0.846154,0.115385,0,1,1,0,0,0,0,28,0,0,0,0,0,6.511628,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,untagged
14930,2824,95,5.28683,29.7263,48,1.97917,21,620,2,0.842105,0.147368,6,11,18,1.83333,0.090909,272,9.631728,81,0,0,14,28,0,2.868272,1.555556,0.009915,0.026246,913,0,1592,144.727,1,700,700,700,700,5,1,2,1,untagged
3044,593,19,5.13322,31.2105,11,1.72727,16,502,31,1,0,6,0,6,0,0,353,59.527825,157,0,0,0,0,0,26.475548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,untagged
1000,218,15,4.58716,14.5333,6,2.5,12,89,1,0.133333,0.6,6,0,6,0,0,29,13.302752,65,0,1,1,1,0,29.816514,0.166667,0.004587,0.012142,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
1008,176,54,5.72727,3.25926,11,4.90909,19,114,1,0.222222,0.62963,5,0,5,0,0,17,9.659091,43,0,0,1,1,0,24.431818,0.2,0.005682,0.01504,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
909,170,13,5.34706,13.0769,4,3.25,17,146,2,0.769231,0.230769,4,0,4,0,0,22,12.941176,46,0,0,9,9,0,27.058824,2.25,0.052941,0.140138,0,0,0,0,0,0,0,0,0,8,1,1,0,untagged
927,160,30,5.79375,5.33333,9,3.33333,16,140,1,0.333333,0.6,5,0,5,0,0,21,13.125,31,0,0,2,2,0,19.375,0.4,0.0125,0.033088,0,0,0,0,0,0,0,0,0,4,2,3,1,untagged
1031,173,42,5.95954,4.11905,11,3.81818,14,105,1,0.333333,0.47619,6,0,6,0,0,17,9.82659,39,0,0,1,1,0,22.543353,0.166667,0.00578,0.015301,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
1630,299,9,5.45151,33.2222,6,1.5,18,201,2,0.777778,0.111111,4,0,4,0,0,47,15.719064,110,21,0,0,0,5.25,36.789298,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,untagged
2091,405,15,5.16296,27,5,3,14,174,32,1,0,3,0,3,0,0,41,10.123457,19,0,0,0,0,0,4.691358,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,untagged
1643,258,25,6.36822,10.32,13,1.92308,16,347,4,0.56,0.12,7,0,7,0,0,31,12.015504,70,0,0,4,4,0,27.131783,0.571429,0.015504,0.04104,0,0,0,0,0,0,0,0,0,7,1,3,2,untagged
3590,683,25,5.25622,27.32,9,2.77778,18,363,50,1,0,6,0,6,0,0,419,61.346999,8,0,0,9,9,0,1.171303,1.5,0.013177,0.034881,0,0,0,0,0,0,0,0,0,6,0,0,0,untagged
2140,449,7,4.76615,64.1429,5,1.4,15,305,100,1,0,6,6,12,1,0,141,31.403118,339,0,6,3,3,0,75.501114,0.25,0.006682,0.017686,101,0,101,16.8333,0,0,0,0,0,5,1,3,2,untagged
3269,641,37,5.09984,17.3243,16,2.3125,25,361,1,0.783784,0.135135,7,5,12,0.714286,0,162,25.273011,226,0,0,14,18,0,35.25741,1.5,0.028081,0.074332,122,0,126,25.2,0,0,0,0,0,11,1,3,2,untagged
1592,326,16,4.88344,20.375,10,1.6,15,152,52,1,0,6,11,17,1.83333,0,36,11.042945,95,3,0,7,8,0.5,29.141104,0.470588,0.02454,0.064958,42,0,200,18.1818,0,0,0,0,0,11,1,2,1,untagged
1617,320,8,5.05312,40,2,4,16,186,7,0.75,0.125,5,4,9,0.8,0,131,40.9375,69,0,1,26,28,0,21.5625,3.111111,0.0875,0.231618,0,0,0,0,0,0,0,0,0,11,1,2,1,untagged
2142,431,21,4.96984,20.5238,9,2.33333,19,280,1,0.904762,0.095238,3,0,3,0,0,145,33.642691,26,0,0,1,1,0,6.032483,0.333333,0.00232,0.006142,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
878,134,5,6.55224,26.8,3,1.66667,28,560,5,0.8,0.2,0,0,0,0,0,0,0,7,0,0,0,0,0,5.223881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
893,189,3,4.72487,63,2,1.5,14,641,100,1,0,2,0,2,0,0,176,93.121693,23,0,0,2,2,0,12.169312,1,0.010582,0.028011,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
874,158,8,5.53165,19.75,2,4,15,179,27,0.875,0,4,0,4,0,0,9,5.696203,5,0,0,0,0,0,3.164557,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,untagged
1210,251,10,4.82072,25.1,7,1.42857,14,222,69,1,0,5,0,5,0,0,58,23.10757,23,3,0,3,3,0.6,9.163347,0.6,0.011952,0.031638,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
998,184,16,5.42391,11.5,4,4,16,220,1,0.875,0.0625,2,0,2,0,0,153,83.152174,15,0,0,0,0,0,8.152174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,untagged
4463,857,27,5.2077,31.7407,8,3.375,17,384,63,1,0,4,0,4,0,0,150,17.502917,43,3,0,7,7,0.75,5.017503,1.75,0.008168,0.021621,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
2328,442,24,5.26697,18.4167,15,1.6,17,292,28,0.958333,0,5,0,5,0,0,31,7.013575,47,0,0,2,3,0,10.633484,0.6,0.006787,0.017966,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
1228,237,8,5.18143,29.625,3,2.66667,14,197,73,1,0,3,6,11,2,0.333333,170,71.729958,383,12,7,0,0,4,161.603376,0,0,0,9,0,9,1.5,2,0,0,0,0,3,0,2,2,untagged
2866,638,22,4.49216,29,9,2.44444,16,348,15,0.863636,0.045455,6,0,6,0,0,53,8.30721,65,2,0,4,6,0.333333,10.188088,1,0.009404,0.024894,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
4421,878,36,5.03531,24.3889,8,4.5,16,633,0,0.916667,0.083333,4,2,6,0.5,0,81,9.225513,75,0,0,2,2,0,8.542141,0.333333,0.002278,0.00603,176,167,343,171.5,0,0,0,0,0,3,1,1,0,untagged
9417,1852,74,5.08477,25.027,13,5.69231,17,331,0,0.878378,0.121622,8,3,11,0.375,0,198,10.691145,142,0,3,11,13,0,7.667387,1.181818,0.007019,0.018581,433,150,940,313.333,0,0,0,0,0,16,1,1,0,untagged
2210,425,17,5.2,25,8,2.125,14,307,1,0.882353,0.117647,3,0,3,0,0,62,14.588235,75,0,0,10,10,0,17.647059,3.333333,0.023529,0.062284,0,0,0,0,0,0,0,0,0,9,1,2,1,untagged
6605,1312,60,5.0343,21.8667,30,2,16,574,11,0.916667,0.016667,8,0,8,0,0,70,5.335366,63,7,0,17,17,0.875,4.801829,2.125,0.012957,0.034299,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2106,378,15,5.57143,25.2,5,3,16,300,27,0.933333,0,3,0,3,0,0,16,4.232804,25,0,0,1,1,0,6.613757,0.333333,0.002646,0.007003,0,0,0,0,0,0,0,0,0,8,1,2,1,untagged
956,163,40,5.86503,4.075,9,4.44444,17,106,1,0.3,0.475,5,0,5,0,0,31,19.018405,37,0,0,1,1,0,22.699387,0.2,0.006135,0.01624,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
937,134,20,6.99254,6.7,19,1.05263,15,105,30,1,0,4,0,4,0,0,31,23.134328,29,0,0,0,0,0,21.641791,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
10435,2059,69,5.06799,29.8406,28,2.46429,18,342,26,0.985507,0,6,0,6,0,0,110,5.342399,119,0,0,10,10,0,5.779505,1.666667,0.004857,0.012856,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
1030,189,6,5.44974,31.5,3,2,16,252,3,0.833333,0.166667,5,2,7,0.4,0,77,40.740741,27,0,0,3,3,0,14.285714,0.428571,0.015873,0.042017,34,27,61,30.5,0,0,0,0,0,5,1,2,1,untagged
857,178,4,4.81461,44.5,4,1,14,283,100,1,0,6,2,8,0.333333,0,30,16.853933,27,0,1,2,2,0,15.168539,0.25,0.011236,0.029742,13,5,18,9,0,0,0,0,0,3,1,2,1,untagged
5359,1054,32,5.08444,32.9375,15,2.13333,16,582,30,1,0,8,0,8,0,0,215,20.398482,93,1,1,4,4,0.125,8.823529,0.5,0.003795,0.010046,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
4387,825,25,5.31758,33,7,3.57143,16,375,61,1,0,5,0,5,0,0,92,11.151515,32,2,0,0,0,0.4,3.878788,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,untagged
1139,224,15,5.08482,14.9333,4,3.75,16,225,1,0.733333,0.266667,4,0,4,0,0,22,9.821429,18,0,0,0,0,0,8.035714,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,untagged
2463,436,12,5.64908,36.3333,5,2.4,16,268,1,0.833333,0.166667,2,0,2,0,0,241,55.275229,51,1,0,0,0,0.5,11.697248,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
3402,631,17,5.39144,37.1176,16,1.0625,15,359,18,0.882353,0,12,0,12,0,0,87,13.787639,97,0,23,5,5,0,15.372425,0.416667,0.007924,0.020975,0,0,0,0,0,0,0,0,0,8,1,3,2,untagged
1329,230,70,5.77826,3.28571,12,5.83333,16,102,1,0.257143,0.6,6,0,6,0,0,19,8.26087,49,0,0,1,1,0,21.304348,0.166667,0.004348,0.011509,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
1159,216,12,5.36574,18,5,2.4,15,176,34,1,0,5,0,5,0,0,20,9.259259,26,0,0,3,4,0,12.037037,0.8,0.018519,0.04902,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
3465,656,20,5.28201,32.8,15,1.33333,16,349,56,1,0,1,1,2,1,0,590,89.939024,10,2,0,0,0,2,1.52439,0,0,0,319,319,319,319,0,0,0,0,0,0,0,1,1,untagged
1758,376,7,4.67553,53.7143,7,1,13,467,100,1,0,4,0,4,0,0,40,10.638298,39,3,0,2,2,0.75,10.37234,0.5,0.005319,0.01408,0,0,0,0,0,0,0,0,0,2,1,2,1,untagged
2138,402,14,5.31841,28.7143,4,3.5,15,332,67,1,0,2,0,2,0,0,21,5.223881,34,1,0,4,4,0.5,8.457711,2,0.00995,0.026339,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
993,197,9,5.04061,21.8889,3,3,13,224,1,0.777778,0.111111,1,0,1,0,0,196,99.492386,7,0,0,2,2,0,3.553299,2,0.010152,0.026874,0,0,0,0,0,0,0,0,0,1,1,1,0,untagged
4113,745,50,5.52081,14.9,22,2.27273,20,365,5,0.76,0.18,4,0,4,0,0,493,66.174497,55,0,0,15,17,0,7.38255,4.25,0.022819,0.060403,0,0,0,0,0,0,0,0,0,7,2,3,1,untagged
4727,854,40,5.53513,21.35,9,4.44444,20,556,14,0.9,0.025,6,0,6,0,0,120,14.051522,45,1,0,13,13,0.166667,5.269321,2.166667,0.015222,0.040295,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
1274,257,21,4.9572,12.2381,4,5.25,24,278,12,0.428571,0.190476,3,2,5,0.666667,0,186,72.373541,61,1,0,1,1,0.333333,23.735409,0.2,0.003891,0.0103,26,26,52,26,0,0,0,0,0,2,0,0,0,untagged
1011,194,6,5.21134,32.3333,3,2,12,255,44,1,0,1,0,1,0,0,0,0,8,0,0,0,0,0,4.123711,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
1649,349,18,4.72493,19.3889,13,1.38462,16,267,28,0.944444,0,4,2,6,0.5,0,111,31.805158,40,1,0,5,6,0.25,11.461318,1,0.017192,0.045508,21,19,40,20,0,0,0,0,0,8,1,2,1,untagged
1212,203,17,5.97044,11.9412,9,1.88889,70,383,5,0.294118,0.470588,3,0,3,0,0,133,65.517241,5,2,0,0,0,0.666667,2.463054,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,untagged
7851,1465,42,5.35904,34.881,24,1.75,20,1024,5,0.833333,0.095238,12,0,12,0,0,61,4.163823,92,2,1,9,9,0.166667,6.279863,0.75,0.006143,0.016262,0,0,0,0,0,0,0,0,0,5,1,3,2,untagged
1161,197,45,5.8934,4.37778,6,7.5,16,188,1,0.155556,0.733333,3,0,4,0,0,37,18.781726,23,0,0,0,0,0,11.675127,0,0,0,0,0,0,0,1,22,22,22,22,6,1,2,1,untagged
1789,360,17,4.96944,21.1765,8,2.125,13,180,35,1,0,5,4,9,0.8,0,49,13.611111,95,0,0,8,8,0,26.388889,0.888889,0.022222,0.058824,151,13,250,62.5,0,0,0,0,0,14,1,2,1,untagged
1101,214,13,5.14486,16.4615,5,2.6,17,185,1,0.769231,0.230769,3,0,3,0,0,80,37.383178,37,2,0,1,1,0.666667,17.28972,0.333333,0.004673,0.012369,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
5595,1110,42,5.04054,26.4286,25,1.68,21,491,2,0.952381,0.047619,9,0,9,0,0,135,12.162162,76,4,0,3,3,0.444444,6.846847,0.333333,0.002703,0.007154,0,0,0,0,0,0,0,0,0,7,1,3,2,untagged
956,204,10,4.68627,20.4,3,3.33333,20,306,5,0.9,0.1,1,0,1,0,0,202,99.019608,17,1,0,0,0,1,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,untagged
893,163,1,5.47853,163,1,1,15,56,56,1,0,4,3,11,0.75,1.33333,0,0,304,0,0,0,0,0,186.503067,0,0,0,4,0,8,2.66667,4,0,0,0,0,7,1,1,0,untagged
